France,Germany,Spain,Female,Male,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1,0,0,1,0,534,49,7,0.0,1,1,0,13566.48,1
0,0,1,1,0,449,31,1,113693.0,1,0,0,82796.29,0
0,0,1,1,0,684,36,5,174180.39,1,1,0,119830.08,0
0,1,0,0,1,622,42,9,115766.26,1,0,0,72155.85,1
1,0,0,1,0,714,40,0,0.0,2,1,0,62762.12,0
0,0,1,1,0,712,48,8,0.0,2,1,0,183235.33,0
1,0,0,1,0,783,72,5,121215.9,2,1,1,105206.48,0
0,1,0,0,1,743,45,10,144677.19,3,1,0,22512.44,1
1,0,0,0,1,683,36,5,115350.63,1,1,1,122305.91,0
0,0,1,0,1,654,40,5,105683.63,1,1,0,173617.09,0
1,0,0,0,1,700,37,1,135179.49,1,1,0,160670.37,0
0,0,1,0,1,744,31,0,117551.23,1,1,0,158958.9,0
0,1,0,0,1,645,25,1,157404.02,2,1,0,93073.04,0
0,0,1,0,1,525,36,3,77910.23,1,1,0,67238.01,0
1,0,0,0,1,732,25,0,110942.9,1,0,0,172576.56,0
1,0,0,1,0,721,40,7,0.0,2,1,1,122580.48,0
1,0,0,0,1,622,32,5,179305.09,1,1,1,149043.78,0
0,1,0,0,1,654,31,5,150593.59,2,1,1,105218.45,0
1,0,0,1,0,529,43,0,123815.86,1,1,1,78463.99,1
0,0,1,1,0,720,59,6,0.0,2,1,1,160849.43,1
0,1,0,1,0,850,25,8,69385.17,2,1,0,87834.24,0
0,1,0,0,1,667,27,2,138032.15,1,1,0,166317.71,0
1,0,0,0,1,620,41,3,0.0,2,1,1,137309.06,0
1,0,0,0,1,616,29,9,0.0,1,1,1,166984.44,0
0,1,0,1,0,637,46,2,143500.82,1,1,0,166996.46,1
0,0,1,1,0,710,29,3,119670.18,1,1,0,188022.44,0
0,0,1,0,1,717,33,1,99106.73,1,0,0,194467.23,0
0,1,0,0,1,786,24,2,120135.55,2,1,1,125449.47,0
1,0,0,1,0,651,39,8,0.0,1,1,0,137452.57,0
1,0,0,1,0,530,55,4,120905.03,1,0,1,123475.88,1
0,0,1,1,0,815,57,5,0.0,3,0,0,38941.44,1
0,1,0,1,0,715,34,9,102277.52,1,0,0,177852.57,1
0,1,0,1,0,496,55,4,125292.53,1,1,1,31532.96,1
0,0,1,0,1,680,42,0,0.0,1,1,0,136377.21,0
1,0,0,1,0,646,51,4,101629.3,1,0,0,130541.1,0
0,1,0,0,1,807,47,1,171937.27,1,1,1,65636.92,0
1,0,0,0,1,727,47,7,0.0,2,1,0,193305.35,0
1,0,0,0,1,787,25,5,0.0,2,1,0,47307.9,0
1,0,0,0,1,806,34,6,0.0,2,0,0,100809.99,0
1,0,0,0,1,603,31,1,129743.75,1,1,0,109145.2,0
0,0,1,0,1,649,32,1,0.0,1,0,1,91167.19,1
0,1,0,0,1,547,41,3,151191.31,1,1,0,175295.89,1
0,1,0,0,1,684,32,3,102630.13,2,1,1,127433.47,0
1,0,0,1,0,477,57,9,114023.64,2,1,1,71167.17,1
0,1,0,0,1,558,41,2,124227.14,1,1,1,111184.67,0
1,0,0,1,0,695,23,1,0.0,2,1,1,141756.32,0
0,0,1,0,1,592,35,6,80285.16,1,1,0,72678.75,1
1,0,0,0,1,789,31,4,175477.15,1,1,1,172832.9,0
1,0,0,1,0,597,29,1,132144.35,1,1,0,158086.33,0
0,1,0,0,1,839,47,2,136911.07,1,1,1,168184.62,1
0,1,0,0,1,405,31,5,133299.67,2,1,1,72950.14,0
1,0,0,0,1,658,39,7,0.0,2,1,0,48378.4,0
0,1,0,0,1,684,42,1,117691.0,1,1,1,23135.65,1
1,0,0,0,1,633,35,10,0.0,2,1,0,65675.47,0
1,0,0,0,1,589,46,9,0.0,2,1,0,170676.67,0
0,1,0,1,0,750,37,1,133199.71,2,1,1,27366.77,0
0,0,1,0,1,771,51,5,135506.58,3,1,1,152479.64,1
0,1,0,0,1,812,33,2,127154.14,2,0,1,105383.49,0
0,0,1,0,1,539,39,2,0.0,2,1,1,48189.94,0
0,1,0,1,0,670,42,5,49508.79,3,1,1,100324.01,0
1,0,0,0,1,673,41,5,0.0,1,1,1,65657.29,0
1,0,0,1,0,538,62,3,75051.49,1,0,0,17682.02,1
0,0,1,0,1,575,52,8,123925.23,1,0,0,111342.66,1
1,0,0,0,1,682,41,6,0.0,2,0,1,134158.09,1
1,0,0,0,1,712,33,3,153819.58,1,1,0,79176.09,1
0,0,1,1,0,598,39,5,0.0,2,1,1,83103.46,0
0,0,1,0,1,776,30,6,0.0,2,0,1,63908.86,0
0,0,1,1,0,606,23,10,70417.79,1,0,1,90896.04,0
0,0,1,0,1,686,38,7,111484.88,1,1,1,76076.2,0
0,0,1,0,1,850,38,1,146343.98,1,0,1,103902.11,0
1,0,0,0,1,642,72,1,160541.0,2,1,1,142223.94,0
0,1,0,0,1,606,27,2,130274.26,2,1,0,147533.09,0
1,0,0,1,0,627,21,7,98993.02,1,1,1,169156.64,0
0,0,1,0,1,850,36,0,0.0,2,1,0,141242.57,0
0,1,0,0,1,850,32,9,141827.33,2,1,1,149458.73,0
1,0,0,1,0,724,40,6,110054.45,1,1,1,86950.72,0
1,0,0,0,1,579,28,4,0.0,2,1,1,176925.69,0
0,0,1,0,1,727,28,1,0.0,1,1,0,40357.39,0
0,1,0,1,0,813,36,6,98088.09,1,0,1,26687.22,1
1,0,0,0,1,642,48,9,118317.27,4,0,0,78702.98,1
0,0,1,0,1,669,22,10,0.0,2,1,0,176163.74,0
0,1,0,0,1,574,54,1,99774.5,1,0,0,4896.11,1
1,0,0,1,0,774,32,4,0.0,2,0,0,114899.13,0
1,0,0,1,0,735,38,1,0.0,3,0,0,92220.12,1
0,0,1,1,0,639,27,8,133806.54,2,1,0,6251.3,0
0,0,1,0,1,738,44,2,0.0,2,1,0,43018.82,1
1,0,0,0,1,835,32,8,124993.29,2,1,1,27548.06,0
0,0,1,1,0,637,44,0,157622.58,1,1,1,120454.2,0
0,1,0,0,1,589,48,5,126111.61,1,0,1,133961.19,0
1,0,0,0,1,591,42,9,161651.37,2,1,1,131753.97,0
1,0,0,1,0,723,40,7,142856.95,2,0,0,38019.74,0
0,1,0,0,1,831,44,3,111100.98,1,1,1,28144.07,1
0,0,1,0,1,733,35,8,102918.38,1,1,1,45959.86,0
1,0,0,1,0,731,30,5,0.0,2,1,0,189528.72,0
1,0,0,0,1,654,47,10,0.0,2,1,0,170481.98,0
1,0,0,0,1,828,37,4,0.0,2,1,0,94845.45,0
0,0,1,0,1,590,22,7,125265.61,1,1,1,161253.08,0
1,0,0,0,1,657,37,4,82500.28,1,1,1,115260.72,0
0,1,0,1,0,531,64,2,175754.87,2,1,1,60721.4,0
1,0,0,1,0,516,47,6,109387.33,1,0,0,121365.45,0
1,0,0,0,1,561,37,1,100443.36,2,0,1,101693.73,0
0,0,1,1,0,682,54,0,83102.72,2,1,1,54132.93,0
0,0,1,0,1,575,28,7,0.0,1,1,1,10666.05,0
1,0,0,1,0,623,28,4,0.0,2,1,0,41227.67,0
1,0,0,1,0,642,40,7,0.0,2,1,0,10712.82,0
1,0,0,1,0,779,48,2,115290.27,1,0,0,98912.69,1
1,0,0,1,0,671,42,6,0.0,2,1,0,197202.48,0
1,0,0,1,0,495,40,1,140197.71,2,1,0,150720.39,0
1,0,0,1,0,850,28,1,105245.34,1,0,1,74780.13,0
1,0,0,0,1,630,50,8,0.0,2,0,1,79377.45,0
1,0,0,0,1,588,32,1,0.0,2,1,1,8763.87,0
0,1,0,0,1,562,35,3,142296.13,1,0,1,177112.7,0
0,0,1,1,0,740,56,4,99097.33,1,1,1,85016.64,1
1,0,0,0,1,695,28,5,171069.39,2,1,1,88689.4,0
1,0,0,1,0,589,39,7,0.0,2,0,0,95985.64,0
1,0,0,1,0,607,31,1,102523.88,1,1,1,166792.71,0
1,0,0,0,1,794,35,6,0.0,2,1,1,68730.91,0
0,1,0,0,1,580,44,9,143391.07,1,0,0,146891.07,1
0,1,0,1,0,644,44,8,106022.73,2,0,0,148727.42,0
0,0,1,1,0,636,36,1,0.0,1,1,0,43134.58,0
0,1,0,0,1,599,36,3,128960.21,2,1,1,40318.33,0
1,0,0,1,0,507,35,2,0.0,2,1,0,97633.93,0
1,0,0,1,0,682,48,7,0.0,2,1,0,65069.03,0
1,0,0,1,0,714,24,7,0.0,2,1,0,166335.0,0
1,0,0,1,0,696,25,8,126442.59,1,1,0,121904.44,0
0,0,1,0,1,599,51,0,0.0,1,1,1,175235.99,0
1,0,0,0,1,577,37,2,127261.35,1,1,0,56185.05,0
0,0,1,1,0,733,32,5,0.0,2,1,0,131625.14,0
1,0,0,1,0,647,33,4,0.0,1,1,0,152323.04,0
1,0,0,1,0,831,34,2,0.0,2,0,0,165840.94,0
0,1,0,0,1,543,30,6,73481.05,1,1,1,176692.65,0
1,0,0,0,1,679,34,7,160515.37,1,1,0,121904.14,0
0,1,0,1,0,713,61,4,149525.34,2,1,0,123663.63,0
0,1,0,0,1,690,43,2,166522.78,1,0,0,119644.59,1
1,0,0,0,1,751,29,1,135536.5,1,1,0,66825.33,0
0,1,0,1,0,613,43,10,120481.69,1,0,0,94875.03,1
0,0,1,0,1,701,28,1,103421.32,1,0,1,76304.73,0
1,0,0,0,1,698,33,5,135658.73,2,0,1,39755.0,0
1,0,0,1,0,451,36,2,0.0,2,1,1,180142.42,0
1,0,0,0,1,665,28,8,191402.82,2,1,0,83238.4,0
0,1,0,0,1,726,50,9,94504.35,1,0,1,5078.9,0
0,1,0,1,0,608,44,5,126147.84,1,0,1,132424.69,1
1,0,0,1,0,549,46,7,0.0,1,1,1,109057.56,0
1,0,0,0,1,803,33,6,0.0,2,1,0,115676.61,0
1,0,0,0,1,663,43,4,87624.03,2,1,0,149401.33,0
1,0,0,1,0,558,45,1,153697.53,2,0,0,89891.4,1
1,0,0,1,0,714,25,4,0.0,2,0,0,82500.84,0
1,0,0,0,1,704,39,5,0.0,1,1,0,6416.92,0
0,1,0,1,0,805,45,9,116585.97,1,1,0,189428.75,1
0,1,0,0,1,659,34,9,134464.58,2,1,0,178833.34,0
0,1,0,0,1,738,62,10,83008.31,1,1,1,42766.03,0
0,0,1,0,1,635,35,2,113635.16,1,1,0,90883.12,0
0,0,1,1,0,530,36,7,0.0,2,1,0,80619.09,0
0,1,0,0,1,661,41,5,122552.48,2,0,1,120646.4,0
0,0,1,0,1,531,31,2,118899.45,2,0,0,41409.36,0
1,0,0,1,0,694,29,5,99713.87,1,0,0,112317.89,0
1,0,0,1,0,731,36,6,0.0,1,0,0,152128.36,0
1,0,0,1,0,556,36,2,134208.22,1,0,1,177670.57,0
0,1,0,1,0,647,41,1,85906.65,3,1,0,189159.97,0
0,1,0,0,1,850,32,3,137714.25,1,0,1,159403.68,0
0,0,1,0,1,573,33,1,160777.9,1,1,1,149536.15,0
1,0,0,0,1,591,45,5,0.0,2,1,1,155492.87,0
1,0,0,0,1,723,21,4,0.0,2,0,0,24847.02,0
1,0,0,0,1,617,25,1,102585.88,2,1,1,115387.4,0
0,1,0,1,0,704,39,10,102556.18,2,1,0,171971.25,1
0,1,0,0,1,457,42,4,126772.57,1,0,1,126106.4,0
0,1,0,1,0,787,38,3,158373.23,1,1,1,28228.35,0
1,0,0,1,0,651,34,9,0.0,2,1,0,138113.71,0
0,1,0,0,1,612,42,5,141927.1,1,1,1,43018.98,0
0,0,1,0,1,828,47,1,109876.82,2,1,0,83611.45,1
1,0,0,1,0,724,34,2,0.0,2,1,1,118863.38,0
0,1,0,0,1,648,44,9,111369.79,2,1,1,91947.74,0
0,0,1,0,1,569,35,3,116969.35,1,0,0,94488.82,0
0,1,0,1,0,765,34,8,136729.51,2,0,0,47058.21,0
0,1,0,1,0,577,44,1,152086.15,1,0,1,44719.5,1
0,0,1,0,1,603,46,2,0.0,2,1,0,174478.54,0
0,0,1,0,1,568,28,1,127289.28,1,0,0,45611.51,0
0,1,0,0,1,748,45,2,119852.01,1,0,0,73853.94,1
0,0,1,0,1,573,38,4,0.0,2,1,1,196517.43,0
0,0,1,1,0,771,41,5,0.0,2,0,1,92914.67,0
1,0,0,0,1,763,35,9,0.0,1,1,1,31372.91,0
1,0,0,1,0,410,35,7,117183.74,1,1,1,109733.73,0
1,0,0,0,1,728,33,8,129907.63,1,0,1,36083.96,0
0,0,1,1,0,655,78,2,0.0,2,0,1,188435.38,0
0,1,0,1,0,580,36,6,145387.32,2,1,1,169963.2,1
1,0,0,0,1,712,35,7,124616.23,1,1,1,69320.97,0
1,0,0,0,1,680,31,9,0.0,2,1,0,36145.53,0
0,0,1,1,0,383,48,8,95808.19,1,0,0,137702.01,1
1,0,0,0,1,721,35,10,0.0,2,1,0,71594.26,0
1,0,0,1,0,620,42,1,0.0,2,0,1,65565.92,0
0,0,1,1,0,774,36,8,117152.3,1,0,0,101828.39,0
1,0,0,0,1,563,35,3,106250.72,1,0,0,39546.32,0
0,1,0,1,0,850,27,8,111837.78,2,1,1,110805.79,0
1,0,0,0,1,681,47,9,97023.21,1,1,1,2168.13,0
1,0,0,1,0,631,31,8,137687.72,1,1,0,190067.12,0
0,0,1,1,0,614,40,3,113348.5,1,1,1,77789.01,0
0,0,1,0,1,704,24,10,122109.78,1,1,1,127654.37,0
1,0,0,0,1,786,32,2,120452.4,2,0,0,79602.86,0
1,0,0,1,0,534,53,7,0.0,2,1,1,80619.17,0
0,0,1,0,1,590,34,0,65812.35,2,0,1,160346.3,0
0,0,1,1,0,583,40,3,54428.37,1,1,0,109638.78,1
1,0,0,1,0,656,75,3,0.0,2,1,1,1276.87,0
1,0,0,0,1,597,33,9,0.0,2,1,0,49374.82,0
0,1,0,1,0,588,48,1,143279.58,2,1,0,31580.8,1
0,1,0,0,1,667,32,0,103846.65,1,1,0,20560.69,0
1,0,0,0,1,627,37,2,125190.86,1,0,1,84584.69,0
1,0,0,1,0,708,33,8,0.0,2,0,1,15246.83,0
1,0,0,0,1,641,65,6,38340.02,1,1,0,32607.77,1
0,1,0,1,0,527,28,2,123802.98,2,1,1,155846.69,0
1,0,0,0,1,592,37,3,96651.03,1,1,1,3232.82,0
1,0,0,0,1,465,33,8,0.0,2,1,0,177668.55,0
1,0,0,0,1,628,39,6,0.0,2,0,0,134441.6,0
1,0,0,0,1,678,43,1,133237.21,1,1,0,111032.79,1
1,0,0,1,0,570,61,6,142105.35,1,1,1,45214.04,0
1,0,0,0,1,815,37,1,166115.42,1,1,0,67208.3,0
1,0,0,1,0,817,37,6,81070.34,2,1,0,80985.88,0
1,0,0,0,1,717,35,4,0.0,1,1,1,167573.06,0
1,0,0,1,0,641,53,0,123835.52,2,0,1,160110.65,0
1,0,0,0,1,624,51,10,123401.43,2,1,1,127825.25,0
0,1,0,0,1,579,49,4,169377.31,1,1,1,123535.05,0
1,0,0,0,1,698,38,2,130015.24,1,1,1,41595.3,0
1,0,0,0,1,645,32,4,0.0,2,0,1,97628.08,0
1,0,0,0,1,691,34,8,133936.04,2,1,0,91359.79,0
1,0,0,0,1,638,34,6,114543.27,1,1,1,97755.29,0
1,0,0,1,0,705,31,3,119794.67,1,0,0,182528.44,0
1,0,0,0,1,720,33,9,0.0,2,1,1,142956.48,0
0,0,1,0,1,553,44,4,0.0,1,1,0,10789.3,0
1,0,0,1,0,658,29,8,0.0,2,0,1,130461.09,0
0,1,0,1,0,648,32,8,157138.99,3,1,0,190994.48,1
0,0,1,0,1,636,45,3,0.0,2,1,1,159463.8,0
0,1,0,1,0,527,41,10,136733.24,1,1,1,57589.29,0
0,1,0,1,0,717,28,9,82498.14,2,0,0,40437.67,0
0,0,1,0,1,614,39,3,151914.93,1,0,0,56459.45,0
1,0,0,0,1,737,43,0,80090.93,1,1,0,39920.0,1
0,0,1,0,1,587,51,3,83739.32,1,0,1,148798.45,0
1,0,0,1,0,682,35,2,181166.44,1,1,1,63737.19,1
1,0,0,0,1,710,38,3,130588.82,1,1,1,154997.64,0
1,0,0,0,1,507,42,6,0.0,2,1,0,34777.23,0
0,1,0,0,1,609,33,6,94126.67,1,0,0,93718.16,0
1,0,0,0,1,786,32,9,0.0,2,1,0,133112.41,0
1,0,0,0,1,688,38,7,148045.68,1,1,0,175479.92,1
1,0,0,0,1,710,38,2,0.0,2,1,0,96.27,0
0,0,1,0,1,779,33,3,0.0,2,1,0,30804.68,0
1,0,0,1,0,733,44,6,168165.84,1,0,1,197193.49,0
0,1,0,1,0,583,26,10,72835.56,2,1,0,96792.15,0
1,0,0,0,1,627,41,3,0.0,2,1,0,132719.8,0
0,1,0,0,1,666,31,3,123212.08,2,1,1,112157.31,0
0,0,1,0,1,620,38,0,0.0,2,1,1,38015.34,0
0,0,1,1,0,614,39,6,0.0,2,1,1,164018.98,0
1,0,0,0,1,606,40,6,119501.88,2,1,0,46774.94,0
0,1,0,1,0,700,39,5,144550.83,2,1,1,189664.43,0
0,1,0,0,1,677,34,3,126729.41,1,1,1,26106.39,1
0,1,0,0,1,850,36,5,119984.07,1,1,0,191535.11,1
1,0,0,0,1,564,35,4,0.0,1,1,0,158937.55,0
0,0,1,1,0,771,56,2,0.0,1,1,1,25222.6,1
0,0,1,0,1,620,42,9,121490.05,1,1,1,29296.74,0
0,0,1,0,1,610,46,5,91897.8,1,1,0,54394.28,0
0,0,1,0,1,609,39,2,139443.75,2,1,0,9234.06,0
0,1,0,0,1,683,35,5,144961.97,1,0,1,26796.73,0
0,1,0,0,1,633,42,3,126041.02,1,0,1,11796.89,0
0,1,0,0,1,676,28,1,69459.05,2,1,1,128461.29,0
1,0,0,0,1,693,38,7,198338.77,2,1,1,14278.18,0
1,0,0,0,1,709,36,0,0.0,2,1,0,46811.77,0
0,1,0,0,1,569,35,2,109196.66,3,1,0,109393.19,1
0,0,1,1,0,684,38,3,134168.5,3,1,0,3966.5,1
1,0,0,0,1,565,34,6,0.0,1,1,1,63173.64,0
1,0,0,0,1,681,29,8,0.0,1,1,0,66367.33,0
0,0,1,1,0,503,36,9,0.0,2,1,1,16274.67,0
1,0,0,0,1,656,40,2,0.0,2,1,1,180553.48,0
0,1,0,0,1,566,65,4,120100.41,1,1,0,107563.16,1
1,0,0,1,0,592,62,5,0.0,1,1,1,100941.57,0
0,0,1,1,0,687,50,5,0.0,2,1,0,110230.4,0
0,0,1,0,1,686,22,8,0.0,2,0,0,142331.85,0
0,0,1,0,1,616,30,2,0.0,2,1,0,199099.51,0
0,0,1,0,1,494,67,5,0.0,2,1,1,85890.16,0
1,0,0,0,1,534,38,3,0.0,1,0,0,143938.27,0
0,0,1,1,0,695,31,8,0.0,2,0,1,131644.41,0
0,0,1,1,0,579,31,9,0.0,2,1,0,112395.98,0
0,1,0,0,1,432,38,2,135559.8,2,1,1,71856.3,0
0,1,0,1,0,816,25,2,150355.35,2,1,1,35770.84,0
1,0,0,1,0,730,37,1,0.0,2,1,1,124364.63,0
1,0,0,1,0,593,35,6,133489.12,2,1,1,78101.29,0
0,1,0,1,0,715,37,9,105489.31,1,0,0,143096.49,1
0,1,0,0,1,775,25,10,60205.2,2,1,0,14073.11,0
1,0,0,0,1,539,38,5,0.0,2,1,0,47388.41,0
0,0,1,0,1,576,19,6,0.0,2,0,0,72306.07,0
0,0,1,0,1,617,50,7,0.0,1,1,0,184839.7,1
1,0,0,0,1,688,40,6,0.0,1,1,1,47886.44,0
1,0,0,0,1,608,33,4,0.0,1,0,1,130474.03,0
0,0,1,0,1,597,35,9,0.0,3,0,1,73181.39,1
1,0,0,1,0,670,42,6,112333.63,1,1,1,65706.86,0
0,1,0,1,0,616,57,7,116936.81,1,1,1,104379.36,0
0,1,0,1,0,579,50,5,117721.02,1,0,1,192146.63,1
1,0,0,0,1,786,37,7,165896.22,2,1,1,66977.68,0
0,0,1,1,0,704,44,9,153656.85,1,1,0,158742.81,0
1,0,0,1,0,796,50,1,94164.0,1,1,1,189414.74,0
0,0,1,0,1,598,39,1,0.0,2,1,0,159130.32,0
1,0,0,0,1,602,49,0,191808.73,1,0,0,97640.2,0
1,0,0,0,1,619,58,5,152199.33,1,1,1,86022.09,0
0,1,0,1,0,492,52,8,125396.24,1,1,0,10014.72,1
0,1,0,0,1,641,41,7,104405.54,3,1,0,17384.21,0
1,0,0,1,0,518,27,1,133801.49,1,1,1,143315.57,0
0,0,1,1,0,623,40,4,0.0,3,1,0,31669.18,0
1,0,0,1,0,733,28,5,0.0,2,0,0,12761.16,0
0,1,0,0,1,625,42,6,100047.33,1,1,0,93429.95,0
1,0,0,1,0,759,31,1,109848.6,1,1,1,42012.55,0
1,0,0,1,0,604,32,7,127849.38,1,1,0,15798.7,0
0,0,1,1,0,512,46,3,0.0,2,1,1,56408.14,0
1,0,0,1,0,520,29,8,95947.76,1,1,0,4696.44,0
0,0,1,0,1,805,26,2,0.0,2,1,1,25042.1,0
1,0,0,0,1,626,43,4,137638.69,1,1,0,130442.08,1
1,0,0,0,1,656,38,10,0.0,1,1,1,136521.82,0
0,0,1,0,1,785,41,7,0.0,2,1,1,199108.88,0
1,0,0,0,1,553,31,6,0.0,2,0,0,124596.63,0
1,0,0,1,0,569,44,4,0.0,2,0,0,134394.78,0
1,0,0,0,1,670,38,10,89416.99,1,0,0,144275.39,0
0,0,1,0,1,586,42,6,0.0,2,1,1,123410.23,0
0,0,1,1,0,617,45,1,0.0,1,1,0,143298.06,0
1,0,0,1,0,508,60,7,143262.04,1,1,1,129562.74,0
0,0,1,1,0,624,35,7,119656.45,2,1,1,4595.05,0
1,0,0,0,1,654,29,4,132954.64,1,1,1,146715.07,0
0,1,0,1,0,681,44,3,105206.7,2,1,1,163558.36,0
0,0,1,0,1,578,28,4,0.0,2,0,0,6947.09,0
0,0,1,1,0,621,37,9,83061.26,2,1,0,9170.54,0
1,0,0,0,1,632,40,5,147650.68,1,1,1,199674.83,0
1,0,0,0,1,644,44,5,73348.56,1,1,0,157166.79,1
1,0,0,0,1,821,28,2,0.0,2,1,0,46072.52,0
1,0,0,1,0,754,38,2,0.0,2,0,0,3524.69,0
0,0,1,1,0,568,27,1,116320.68,1,0,1,45563.94,0
1,0,0,0,1,584,33,3,0.0,2,0,1,59103.13,0
1,0,0,1,0,549,29,8,0.0,2,1,1,189558.44,0
1,0,0,1,0,729,38,7,0.0,2,0,0,45779.9,0
1,0,0,0,1,523,61,8,66250.71,1,1,1,21859.06,0
0,1,0,1,0,477,24,2,95675.62,2,0,0,162699.7,1
0,1,0,0,1,675,42,2,92616.64,2,1,0,8567.18,0
0,0,1,1,0,782,41,4,0.0,1,1,0,132943.88,0
0,0,1,1,0,616,36,6,0.0,1,1,1,12916.32,1
0,0,1,1,0,738,37,8,100565.94,1,1,1,128799.86,0
0,0,1,1,0,717,42,5,190305.78,1,1,0,99347.8,1
0,1,0,1,0,526,35,9,118536.4,1,1,0,40980.87,1
1,0,0,0,1,660,19,5,127649.64,1,1,1,40368.65,0
1,0,0,0,1,525,35,7,165358.77,1,0,1,94738.54,0
0,0,1,0,1,629,29,6,0.0,2,1,1,88842.8,0
0,1,0,1,0,616,36,10,78249.53,1,1,0,136934.91,0
0,1,0,1,0,521,61,0,125193.96,1,1,1,109356.53,0
1,0,0,1,0,691,29,9,0.0,2,0,0,199635.93,0
0,1,0,1,0,687,41,2,154007.21,1,1,0,158408.23,0
0,0,1,1,0,677,43,3,133214.88,2,1,1,95936.84,0
0,0,1,0,1,695,63,1,146202.93,1,1,1,126688.83,1
1,0,0,1,0,663,27,9,0.0,2,1,0,150850.29,0
1,0,0,0,1,496,30,0,90963.49,1,0,1,27802.0,0
0,0,1,0,1,747,41,9,0.0,1,1,0,32430.94,1
1,0,0,1,0,546,52,2,0.0,1,1,0,137332.37,1
0,0,1,0,1,706,68,4,114386.85,1,1,1,28601.68,0
1,0,0,1,0,472,26,5,0.0,2,1,0,108411.66,0
1,0,0,1,0,703,40,7,0.0,2,0,1,122518.5,0
1,0,0,1,0,850,38,2,0.0,2,1,0,9015.07,0
0,0,1,0,1,667,71,4,137260.78,1,0,1,94433.08,1
1,0,0,0,1,559,33,9,111060.05,2,1,0,110371.84,0
0,0,1,0,1,636,60,7,124447.73,1,1,1,141364.62,1
1,0,0,1,0,672,34,8,0.0,2,1,1,16245.25,0
1,0,0,0,1,667,42,7,0.0,1,0,1,108348.94,1
0,1,0,0,1,648,33,7,135310.41,2,0,1,171668.2,0
1,0,0,0,1,497,32,8,0.0,2,1,0,67364.42,0
1,0,0,1,0,743,73,6,0.0,2,0,1,107867.38,0
1,0,0,0,1,619,29,5,0.0,2,1,0,194310.1,0
0,0,1,0,1,639,34,5,139393.19,2,0,0,33950.08,0
0,0,1,0,1,540,28,8,0.0,2,0,0,197588.32,0
1,0,0,1,0,766,26,3,104258.8,1,1,1,428.23,0
1,0,0,1,0,749,26,6,0.0,2,0,1,34948.77,0
0,1,0,0,1,655,32,9,113447.01,1,1,0,82084.3,0
1,0,0,0,1,630,33,9,0.0,2,1,0,64804.59,0
0,1,0,1,0,778,33,4,111063.73,2,1,0,83556.65,0
0,1,0,1,0,757,30,6,161378.02,1,0,0,71926.28,1
0,0,1,1,0,529,39,2,82766.43,1,1,1,122925.44,0
0,0,1,0,1,620,29,9,0.0,2,1,0,13133.88,0
1,0,0,1,0,615,61,1,104267.7,1,1,0,62845.64,1
1,0,0,1,0,735,25,3,91718.8,1,0,0,28411.23,0
0,0,1,1,0,705,47,3,63488.7,1,0,1,28640.92,1
0,0,1,1,0,644,46,6,12459.19,1,0,0,156787.34,1
0,1,0,1,0,505,37,6,159863.9,2,0,1,125307.87,0
0,1,0,0,1,471,23,6,104592.55,2,1,0,131736.23,0
0,0,1,1,0,722,50,4,132088.59,1,1,1,128262.14,0
0,0,1,1,0,577,39,4,0.0,2,1,0,91366.42,0
0,0,1,0,1,744,44,5,120654.68,1,1,0,82290.81,0
1,0,0,1,0,573,30,6,0.0,2,1,0,66190.21,0
1,0,0,1,0,653,32,4,83772.95,1,0,1,23920.65,0
1,0,0,1,0,660,31,6,172325.67,1,0,1,45438.38,0
1,0,0,0,1,787,46,7,117685.31,2,1,1,93360.35,0
1,0,0,0,1,617,41,7,0.0,2,0,1,14496.67,0
1,0,0,0,1,567,39,5,0.0,2,0,0,168521.72,0
0,0,1,1,0,682,64,9,0.0,2,1,1,103318.44,0
1,0,0,0,1,684,35,6,135871.5,1,1,1,87219.41,0
1,0,0,0,1,447,41,3,0.0,4,1,1,197490.39,1
0,1,0,1,0,625,49,4,128504.76,1,1,0,126812.63,1
1,0,0,0,1,585,36,7,0.0,2,1,0,94283.09,0
1,0,0,1,0,516,42,8,56228.25,1,1,0,46857.52,0
0,1,0,1,0,732,45,6,98792.4,1,1,0,81491.7,1
0,1,0,0,1,628,40,5,181768.32,2,1,1,129107.97,0
0,0,1,1,0,682,48,9,101198.01,1,1,1,49732.9,0
1,0,0,0,1,746,25,9,0.0,2,0,1,88728.47,0
1,0,0,1,0,655,60,3,0.0,2,1,1,86981.45,0
1,0,0,1,0,644,39,9,0.0,1,1,0,3740.93,0
1,0,0,0,1,778,34,5,139064.06,2,0,0,67949.32,0
1,0,0,1,0,617,35,2,104508.1,1,1,1,147636.46,0
0,1,0,0,1,660,35,9,113948.58,1,1,0,188891.96,1
1,0,0,0,1,537,47,10,0.0,2,0,1,25482.62,0
1,0,0,1,0,554,39,10,0.0,2,1,1,18391.93,0
1,0,0,0,1,806,31,9,0.0,2,0,1,140168.36,0
0,1,0,0,1,611,37,1,117524.72,2,0,1,161064.29,0
1,0,0,1,0,665,37,5,160389.82,1,0,1,183542.08,0
1,0,0,1,0,648,37,7,0.0,2,1,0,194238.92,0
1,0,0,0,1,692,27,1,125547.53,1,0,0,7900.46,0
0,0,1,0,1,507,46,6,92783.68,1,1,1,51424.29,0
